run,fill,year,pp.energy,n.lumi.events,data.quality,proxy.for.lumi.data.integrity,proxy.for.physics.data.integrity,lumi
180318,5105,2016,13,1322181,OK,290050.889758409,290050.8897591,0.000295769191565619
180320,5105,2016,13,1492181,OK,336320.67287164,336320.6728722,0.000335859748347151
180322,5105,2016,13,3059633,OK,674464.17889142,674464.17889217,0.000690142383785451
180336,5105,2016,13,1602860,OK,353195.335280594,353195.33528,0.000361726263011098
180338,5105,2016,13,1181825,OK,258578.592130698,258578.5921306,0.000264224028664662
180340,5105,2016,13,2116658,OK,466507.08775874,466507.087758,0.000475849375052117
180341,5105,2016,13,4686834,OK,1028843.36764271,1028843.3676453,0.00105006809240705
180342,5105,2016,13,4714701,OK,1028786.72027348,1028786.72027573,0.00105528941241886
180343,5105,2016,13,4688582,OK,1025460.57251928,1025460.5725237,0.00104864060586687
180344,5105,2016,13,680158,OK,147777.871188665,147777.8711888,0.000152682498879089
180346,5105,2016,13,693901,OK,150123.756071735,150123.75607162,0.000153978103761434
180347,5105,2016,13,4714911,OK,1027321.58442872,1025211.3136951,0.00105332022783487
180348,5105,2016,13,1117399,OK,242011.320237682,242011.32023771,0.000248822348398217
180363,5106,2016,13,4648551,OK,1034229.1479,1034229.14790362,0.00105332531265575
180365,5106,2016,13,4117261,OK,907522.38236905,907522.3823692,0.000923788462376199
180366,5106,2016,13,4471708,OK,1012640.55023799,1012640.55024038,0.0010205057170456
180367,5106,2016,13,4646452,OK,1032502.13780799,1032502.1378109,0.00105262994485367
180369,5106,2016,13,4656658,OK,1031553.10884963,1031553.1088545,0.0010534618974477
180374,5106,2016,13,4686899,OK,1033327.60356794,1031189.6992124,0.00105498376946309
180375,5106,2016,13,4681539,OK,1033514.73043746,1033514.7304343,0.00105520987005105
180376,5106,2016,13,4677501,OK,1034036.56821789,1034036.568214,0.00105663404092057
180377,5106,2016,13,1464766,OK,323209.620424962,323209.62042471,0.00032961367077464
180378,5106,2016,13,4659417,OK,1031904.68983,1031904.6898268,0.00105501389314858
180379,5106,2016,13,4629566,OK,1029038.21976797,1029038.2197711,0.00105470104726911
180380,5106,2016,13,4639381,OK,1033076.07055225,1033076.07054695,0.0010548272912284
180382,5106,2016,13,4309663,OK,954889.97817213,954889.97817269,0.000975066291519325
180383,5106,2016,13,3296865,OK,729918.21992098,729918.21992007,0.000743665293646047
180384,5106,2016,13,2435675,OK,535288.885252,533162.7284104,0.000546513711178789
180386,5106,2016,13,753581,OK,167032.06372,167032.06372012,0.000170172061852406
180387,5106,2016,13,176744,OK,38873.778749714,38873.7787497,3.95447472070539e-05
180388,5106,2016,13,2315789,OK,510476.00337567,510476.0033745,0.000521501756728504
180393,5106,2016,13,1060939,OK,235918.584348248,235918.584348,0.000241321951954145
180395,5106,2016,13,1225469,OK,271881.039862844,271881.0398627,0.000278053865500939
180396,5106,2016,13,4615047,OK,1027823.78034941,1027823.780349,0.0010481388085338
180397,5106,2016,13,1046433,OK,232362.03346292,232362.03346279,0.000237438103864366
180398,5106,2016,13,2230626,OK,489386.39644768,489386.39644774,0.000500217975966995
180409,5107,2016,13,4634057,OK,1028725.46405,1027044.9559406,0.00104579021063517
180412,5107,2016,13,4639134,OK,1023781.92004693,1023781.9200431,0.00104438066924586
180413,5107,2016,13,4617071,OK,1031607.12076,1031607.12075549,0.00104882221180612
180414,5107,2016,13,4622239,OK,1031135.31621,1028990.9986691,0.00104816030152507
180416,5107,2016,13,4644256,OK,1030157.4072831,1030157.40728831,0.00104775030795141
180419,5107,2016,13,4350509,OK,949260.23341121,949260.23341125,0.000965975171877325
180429,5108,2016,13,4621543,OK,1010890.25388369,1010890.253883,0.00103486393148312
180432,5108,2016,13,427882,OK,96557.436251667,96557.4362517,9.85269633946909e-05
180434,5108,2016,13,4626860,OK,1029256.73555,1029256.73555013,0.00104778488726954
180436,5108,2016,13,918017,OK,198446.062585323,198446.0625861,0.000203439047389907
180437,5108,2016,13,4633718,OK,1029601.97037831,1029601.97037881,0.00105169921485422
180441,5108,2016,13,4595506,OK,1030388.8274613,1030388.827465,0.00105250723069105
180448,5108,2016,13,416142,OK,88780.7498300387,88780.749830056,9.12976201395792e-05
180468,5109,2016,13,4527723,OK,905574.52503489,905574.5250358,0.00092463243141758
180472,5109,2016,13,4598138,OK,1025901.54426049,1025901.54426199,0.00104734716171763
180474,5109,2016,13,4618352,OK,1022193.85814115,1022193.8581412,0.00104598356410861
180475,5109,2016,13,4615079,OK,1024545.90501869,1024545.9050233,0.00104781217653466
180477,5109,2016,13,4566554,OK,1022904.59254632,1022904.5925468,0.00104747583983511
180481,5109,2016,13,4650157,OK,1024330.07791598,1024330.0779196,0.0010474655493159
180482,5109,2016,13,4548087,OK,1025403.29372801,1025403.2937294,0.00104905812192321
180484,5109,2016,13,4646696,OK,1023307.76402,1023307.76402439,0.00104558959805433
180485,5109,2016,13,173977,OK,38261.2358378748,38261.2358379,3.87995009712537e-05
180486,5109,2016,13,4624073,OK,1018323.41797578,1018323.41797137,0.00104067793515249
180487,5109,2016,13,4640619,OK,1024743.65247896,1024743.65247639,0.00104728761778919
180488,5109,2016,13,4573325,OK,1023473.71767288,1023473.71766965,0.00103741836197786
180489,5109,2016,13,4648747,OK,1023251.26556,1023251.2655588,0.00104655596923729
180490,5109,2016,13,4088724,OK,906770.00138227,906770.00138335,0.000923987463555232
180492,5109,2016,13,4615831,OK,1023212.39444653,1023212.3944433,0.00104491577557664
180493,5109,2016,13,4636494,OK,1021994.58568255,1021994.5856766,0.00104417553188654
180494,5109,2016,13,4523602,OK,1016653.99833652,1016653.9983377,0.00103864521932487
180495,5109,2016,13,3567794,OK,801555.08838106,801555.08838116,0.000811004629113481
180505,5110,2016,13,4010846,OK,857858.205239922,857858.20523934,0.000880875478552622
180520,5111,2016,13,2013113,OK,438193.015724958,438193.015725,0.000449458387556874
180523,5111,2016,13,196969,OK,44632.3972796679,44632.39727969,4.52856395208226e-05
180524,5111,2016,13,1357424,OK,303190.674308861,303190.6743091,0.000311218029441663
180525,5111,2016,13,1766958,OK,391508.204508963,391508.2045081,0.000397972819027934
180532,5111,2016,13,2667333,OK,589853.00218,589853.00218081,0.000603436031518
180533,5111,2016,13,4516079,OK,997216.460898413,997216.4608985,0.00101832107449897
180534,5111,2016,13,4664164,OK,1029859.45767502,1029859.4576782,0.00105323925197051
180535,5111,2016,13,4624099,OK,1021203.99111983,1021203.9911197,0.00104322078286258
180537,5111,2016,13,405532,OK,99212.240506952,99212.2405069,9.20223315035634e-05
180538,5111,2016,13,131726,OK,36947.8078246168,36947.80782465,3.00100199630086e-05
180539,5111,2016,13,4604210,OK,1019072.22438551,1019072.2243819,0.00104261373521951
180541,5111,2016,13,4628076,OK,1020295.65770784,1020295.657712,0.00104371683527441
180543,5111,2016,13,4593077,OK,1019915.08076305,1019915.08076662,0.00104203944468962
180546,5111,2016,13,4574835,OK,1014784.44479762,1014784.4447955,0.00103622320021978
180547,5111,2016,13,3161187,OK,704625.439096864,704625.43909588,0.000718541202536962
180548,5111,2016,13,4620805,OK,1022809.80610358,1022809.806104,0.00103970284200354
180549,5111,2016,13,2432698,OK,553894.488952619,551732.9013069,0.000553121841517176
180550,5111,2016,13,4621109,OK,1020257.84257594,1020257.84257198,0.00104244499628759
180551,5111,2016,13,4640747,OK,1024161.33086416,1022043.0878867,0.00104784106822759
180552,5111,2016,13,4637898,OK,1017937.05088463,1017937.0508826,0.00104512630243724
180553,5111,2016,13,4632274,OK,1020851.48340704,1020851.4834033,0.00104754089170498
180554,5111,2016,13,4581594,OK,1018335.45808331,1018335.4580822,0.0010400045394675
180555,5111,2016,13,1530133,OK,335998.196189363,335998.1961895,0.000343256959448106
180571,5112,2016,13,4538281,OK,987652.27460104,987652.2746013,0.00101027363604904
180574,5112,2016,13,4505998,OK,1020277.64657032,1020277.6465728,0.00104083125374687
180575,5112,2016,13,1359487,OK,306406.28568754,306406.2856872,0.000304453439874379
180576,5112,2016,13,3023603,OK,670439.36725068,670439.3672514,0.000681100405097419
180591,5116,2016,13,4674440,OK,959343.305707762,959343.305708,0.000971368587698391
180594,5116,2016,13,4585944,OK,1029310.50672,1029310.5067237,0.00104439232809622
180595,5116,2016,13,4499570,OK,1001474.31371957,1001474.3137201,0.001020686092994
180596,5116,2016,13,4610611,OK,1022112.89378077,1022112.89378014,0.00104336284049947
180600,5116,2016,13,299326,OK,66864.0715592561,66864.0715593,6.84338132552858e-05
180602,5116,2016,13,993505,OK,221515.334736583,221515.3347364,0.000226557004162738
180635,5117,2016,13,1362073,OK,277111.914708542,277111.9147082,0.000286250302238344
180639,5117,2016,13,3998619,OK,890753.25068297,890753.2506839,0.000909087278297522
181050,5154,2016,13,3604663,OK,1116349.2764095,1116349.27640957,0.000827020788822904
181053,5154,2016,13,1666472,OK,519141.658395876,519141.658396,0.000390003537471023
181054,5154,2016,13,3497440,OK,1124841.4837,1124841.483703,0.000805489028650262
181055,5154,2016,13,3289681,OK,1055331.99778805,1055331.997788,0.000757894178026498
181056,5154,2016,13,3495228,OK,1124787.57154801,1124787.571552,0.000805511497350006
181058,5154,2016,13,3512691,OK,1127122.2273494,1127122.227348,0.000811731821299103
181059,5154,2016,13,3502949,OK,1124378.89910616,1124378.899103,0.000806596060803681
181060,5154,2016,13,3451826,OK,1142855.50943942,1142855.509439,0.000807889986075124
181063,5154,2016,13,2997106,OK,963389.6638871,963389.663887,0.000691580679246454
181064,5154,2016,13,2840324,OK,640089.768049929,640089.76805021,0.000652514413906809
181068,5154,2016,13,2394200,OK,538944.595907207,538944.59590623,0.000549488632060019
181182,5161,2016,13,628289,OK,136609.789112973,136609.7891126,0.000141973853314096
181184,5161,2016,13,327404,OK,74010.1722825696,74010.1722826,7.47433881776746e-05
181188,5161,2016,13,2002263,OK,487947.586146416,487947.5861459,0.000452472159079462
181189,5161,2016,13,1540003,OK,359586.317531075,359586.317531,0.000347900677927375
181193,5161,2016,13,145681,OK,31144.2554642199,31144.2554642,3.30422979788008e-05
181194,5161,2016,13,740473,OK,165500.98840569,165500.98840604,0.000169915247280791
181196,5161,2016,13,1307842,OK,290731.440643352,290731.44064291,0.000297096908516588
181197,5161,2016,13,4704578,OK,1029197.35618641,1029197.356188,0.00105749174563725
181198,5161,2016,13,4649540,OK,1028157.9258395,1028157.9258382,0.00105731001413468
181199,5161,2016,13,4663093,OK,1029854.06273811,1029854.0627384,0.00105261915030288
181200,5161,2016,13,3544621,OK,784757.8836432,784757.8836434,0.0008024059708419
181203,5161,2016,13,4695229,OK,1026527.58798892,1026527.58798976,0.00105606361365482
181204,5161,2016,13,4675355,OK,1026093.56738571,1026093.5673918,0.00105340533169224
181205,5161,2016,13,4682534,OK,1029460.69763151,1027333.242362,0.00105830255834702
181207,5161,2016,13,4598176,OK,1014884.715593,1014884.7155928,0.00104312925426852
181208,5161,2016,13,4658123,OK,1022526.24411345,1022526.2441152,0.00105041978177259
181209,5161,2016,13,4643867,OK,1020760.49073106,1018655.9585254,0.00104951597675056
181210,5161,2016,13,4698455,OK,1025026.71997,1025026.7199692,0.0010552185187333
181211,5161,2016,13,2676154,OK,582925.958605592,582925.95860562,0.000598480736899825
181323,5163,2016,13,4755051,OK,1038733.43315876,1038733.4331568,0.0010686549434275
181325,5163,2016,13,2655861,OK,583924.521463814,583924.521463,0.000599015923511259
181326,5163,2016,13,4346523,OK,956063.127977855,956063.12797831,0.000977205734701512
181328,5163,2016,13,4754724,OK,1040776.19672425,1040776.1967219,0.00106859319379014
181330,5163,2016,13,4735494,OK,1038842.82428534,1038842.8242905,0.00106596037974103
181332,5163,2016,13,4732786,OK,1032437.96671,1032437.9667106,0.00105797684493651
181333,5163,2016,13,4720443,OK,1039762.47234284,1039762.47234443,0.0010604551553217
181334,5163,2016,13,4734440,OK,1051653.37450706,1051653.37450329,0.00107725204898664
181335,5163,2016,13,4713434,OK,1041417.14842153,1039275.7043792,0.00105541614436569
181336,5163,2016,13,4735699,OK,1034085.35971419,1034085.3597106,0.00105581642886845
181337,5163,2016,13,2765803,OK,609512.819834715,609512.819834,0.0006164563955492
181360,5169,2016,13,1650697,OK,361897.942922863,361897.94292213,0.000371250022592605
181378,5170,2016,13,302236,OK,62935.4526046948,62935.4526048,6.33709301036442e-05
181404,5173,2016,13,3946593,OK,881835.259288802,881835.2592883,0.000892814621457357
181407,5173,2016,13,2790323,OK,621035.455057224,621035.45505651,0.000636156164093698
181408,5173,2016,13,4698638,OK,1041013.14710913,1041013.14711013,0.00105700244397691
181409,5173,2016,13,4714295,OK,1040427.52321,1040427.52320811,0.00105759902890479
181410,5173,2016,13,3227843,OK,706795.510002091,706795.510002,0.000722521695351479
181413,5173,2016,13,4727008,OK,1035012.69931831,1035012.69932253,0.00105639714543514
181416,5173,2016,13,4745862,OK,1042920.73354776,1042920.733544,0.00106719760028281
181417,5173,2016,13,4722434,OK,1051115.09833341,1051115.09833277,0.00107159322038946
181418,5173,2016,13,4713740,OK,1038769.99500402,1038769.9950007,0.00105448256810178
181419,5173,2016,13,4769992,OK,1034142.06165377,1034142.0616557,0.00105975933315599
181420,5173,2016,13,4738350,OK,1051707.74293072,1051707.7429354,0.00107894132183831
181421,5173,2016,13,3529376,OK,773089.024009064,773089.0240079,0.00078769323981141
181422,5173,2016,13,874549,OK,188845.65303083,188845.65303035,0.000193610742704486
181423,5173,2016,13,4755992,OK,1040565.45022,1039250.2792291,0.00106593920045683
181424,5173,2016,13,4727807,OK,1042076.48079726,1042076.4807941,0.00106003607683094
181425,5173,2016,13,894273,OK,204439.587863644,204439.5878637,0.000201538793981223
181426,5173,2016,13,4738651,OK,1028444.54652642,1028444.54652699,0.00105523697460829
181427,5173,2016,13,4756352,OK,1049183.20549317,1049183.2054943,0.0010762123652165
181428,5173,2016,13,4754322,OK,1038571.873432,1038571.8734367,0.00106411041754093
181429,5173,2016,13,760538,OK,166503.342493351,166503.3424937,0.000170255187292839
181444,5179,2016,13,4666921,OK,1016771.99487527,1016771.9948722,0.00104405426138957
181446,5179,2016,13,2690091,OK,583968.196269424,583968.196269,0.000598959055289175
181448,5179,2016,13,4745130,OK,1048536.5635,1048536.56350367,0.00107769624576706
181449,5179,2016,13,4766422,OK,1037664.13099486,1037664.13099283,0.00106559323398581
181450,5179,2016,13,1449638,OK,313703.976749,313703.97674911,0.000321785484654703
181464,5181,2016,13,4738272,OK,1047888.2124592,1047888.21245939,0.00107925240816365
181467,5181,2016,13,4751617,OK,1038437.50675,1038437.5067535,0.00106774914116505
181468,5181,2016,13,4743798,OK,1045444.89865,1045444.8986533,0.00107466571484383
181469,5181,2016,13,4758230,OK,1039206.93155,1039206.9315506,0.00106980644031014
181471,5181,2016,13,4757105,OK,1041415.98715,1041415.98714892,0.0010721033225014
181474,5181,2016,13,2275975,OK,503059.929476,503059.9294764,0.000517783063106309
181476,5181,2016,13,4732522,OK,1045671.85787,1045671.8578723,0.00107626543172303
181477,5181,2016,13,4763459,OK,1037620.4756885,1037620.47568571,0.00106671461019804
181478,5181,2016,13,2010005,OK,443376.093325026,443376.09332555,0.000456237259664364
181479,5181,2016,13,4748463,OK,1040389.1986635,1040389.1986628,0.0010673512974567
181480,5181,2016,13,4750832,OK,1035727.03986125,1035727.0398609,0.00106384992040727
181482,5181,2016,13,4701527,OK,1032740.29112,1032740.29111652,0.00105207416008678
181483,5181,2016,13,4733371,OK,1038466.16725,1038466.1672448,0.00106454959737972
181484,5181,2016,13,1689588,OK,369986.069527,369986.06952636,0.000376325419035614
181499,5183,2016,13,3085596,OK,733758.884415847,733758.884415164,0.000750164529567612
181503,5183,2016,13,2551560,OK,612132.283392,612132.28339077,0.000625343327347192
181505,5183,2016,13,3073827,OK,738580.18575582,738580.18575507,0.000757562391971485
181507,5183,2016,13,4814608,OK,1168511.49952,1166283.5011935,0.00119403313168976
181509,5183,2016,13,169864,OK,40661.0199879417,40661.0199879,4.36317874414002e-05
181510,5183,2016,13,4819983,OK,1168572.35596352,1168572.3559636,0.00119955571687366
181512,5183,2016,13,4804653,OK,1164086.12381685,1164086.1238154,0.00118983977574534
181514,5183,2016,13,4799861,OK,1159489.2641325,1159489.2641332,0.00118600185857388
181516,5183,2016,13,4831708,OK,1168226.75,1168226.75000039,0.00119741353195606
181517,5183,2016,13,3069358,OK,760100.091013096,760100.0910137,0.000766072413136308
181521,5183,2016,13,4839382,OK,1161788.161573,1161788.1615743,0.00119226876328345
181523,5183,2016,13,2672599,OK,648033.42686805,648033.4268673,0.000653028698526559
181524,5183,2016,13,3763651,OK,899297.00923549,899297.0092354,0.000921737222201327
181596,5187,2016,13,4783961,OK,1173897.13387311,1173897.1338773,0.00120328339636207
181599,5187,2016,13,2102021,OK,514934.805773607,514934.80577326,0.000529782240230515
181601,5187,2016,13,4819008,OK,1175973.4330427,1174447.0968094,0.00120668879822314
181602,5187,2016,13,4722170,OK,1158472.94415164,1156233.3621555,0.00118540897123102
181604,5187,2016,13,4811356,OK,1186132.90683542,1186132.906835,0.00121446924587224
181607,5187,2016,13,4819743,OK,1188189.92833275,1188189.9283328,0.00121799166024508
181608,5187,2016,13,4793814,OK,1201048.43041805,1201048.43041885,0.00123064306535027
181610,5187,2016,13,4824709,OK,1180439.45105868,1180439.4510588,0.00120387046641332
181611,5187,2016,13,793651,OK,193587.115184177,193587.11518414,0.000197695090709077
181612,5187,2016,13,4274190,OK,1040080.65182272,1040080.65182242,0.00106473316896857
181613,5187,2016,13,4331753,OK,1060797.60862917,1060797.6086301,0.00108669344610514
